Year,Round,Game Number,Home Team,Away Team,Home Score,Away Score,url,attendance,arena,time,game_id
2017,1.0,2.0,San Antonio Spurs,Memphis Grizzlies,96,82,https://www.basketball-reference.com/boxscores/201704170SAS.html,"18,418",AT&T Center,9:30p,15844
2017,1.0,2.0,Toronto Raptors,Milwaukee Bucks,106,100,https://www.basketball-reference.com/boxscores/201704180TOR.html,"20,077",Air Canada Centre,7:00p,15845
2017,1.0,2.0,Boston Celtics,Chicago Bulls,97,111,https://www.basketball-reference.com/boxscores/201704180BOS.html,"18,624",TD Garden,8:00p,15846
2017,1.0,2.0,Los Angeles Clippers,Utah Jazz,99,91,https://www.basketball-reference.com/boxscores/201704180LAC.html,"19,060",STAPLES Center,10:30p,15847
2017,1.0,2.0,Washington Wizards,Atlanta Hawks,109,101,https://www.basketball-reference.com/boxscores/201704190WAS.html,"20,356",Verizon Center,7:00p,15848
2017,1.0,2.0,Houston Rockets,Oklahoma City Thunder,115,111,https://www.basketball-reference.com/boxscores/201704190HOU.html,"18,055",Toyota Center,8:00p,15849
2017,1.0,2.0,Golden State Warriors,Portland Trail Blazers,110,81,https://www.basketball-reference.com/boxscores/201704190GSW.html,"19,596",Oracle Arena,10:30p,15850
2017,1.0,3.0,Indiana Pacers,Cleveland Cavaliers,114,119,https://www.basketball-reference.com/boxscores/201704200IND.html,"17,923",Bankers Life Fieldhouse,7:00p,15851
2017,1.0,3.0,Milwaukee Bucks,Toronto Raptors,104,77,https://www.basketball-reference.com/boxscores/201704200MIL.html,"18,717",BMO Harris Bradley Center,8:00p,15852
2017,1.0,3.0,Memphis Grizzlies,San Antonio Spurs,105,94,https://www.basketball-reference.com/boxscores/201704200MEM.html,"18,119",FedEx Forum,9:30p,15853
2017,1.0,3.0,Chicago Bulls,Boston Celtics,87,104,https://www.basketball-reference.com/boxscores/201704210CHI.html,"21,293",United Center,7:00p,15854
2017,1.0,3.0,Oklahoma City Thunder,Houston Rockets,115,113,https://www.basketball-reference.com/boxscores/201704210OKC.html,"18,203",Chesapeake Energy Arena,9:30p,15855
2017,1.0,3.0,Utah Jazz,Los Angeles Clippers,106,111,https://www.basketball-reference.com/boxscores/201704210UTA.html,"19,911",Vivint Smart Home Arena,10:00p,15856
2017,1.0,4.0,Milwaukee Bucks,Toronto Raptors,76,87,https://www.basketball-reference.com/boxscores/201704220MIL.html,"18,717",BMO Harris Bradley Center,3:00p,15857
2017,1.0,3.0,Atlanta Hawks,Washington Wizards,116,98,https://www.basketball-reference.com/boxscores/201704220ATL.html,"18,866",Philips Arena,5:30p,15858
2017,1.0,4.0,Memphis Grizzlies,San Antonio Spurs,110,108,https://www.basketball-reference.com/boxscores/201704220MEM.html,"18,119",FedEx Forum,8:00p,15859
2017,1.0,3.0,Portland Trail Blazers,Golden State Warriors,113,119,https://www.basketball-reference.com/boxscores/201704220POR.html,"20,177",Moda Center,10:30p,15860
2017,1.0,4.0,Indiana Pacers,Cleveland Cavaliers,102,106,https://www.basketball-reference.com/boxscores/201704230IND.html,"17,923",Bankers Life Fieldhouse,1:00p,15861
2017,1.0,4.0,Oklahoma City Thunder,Houston Rockets,109,113,https://www.basketball-reference.com/boxscores/201704230OKC.html,"18,203",Chesapeake Energy Arena,3:30p,15862
2017,1.0,4.0,Chicago Bulls,Boston Celtics,95,104,https://www.basketball-reference.com/boxscores/201704230CHI.html,"21,863",United Center,6:30p,15863
2017,1.0,4.0,Utah Jazz,Los Angeles Clippers,105,98,https://www.basketball-reference.com/boxscores/201704230UTA.html,"19,911",Vivint Smart Home Arena,9:00p,15864
2017,1.0,5.0,Toronto Raptors,Milwaukee Bucks,118,93,https://www.basketball-reference.com/boxscores/201704240TOR.html,"20,251",Air Canada Centre,7:00p,15865
2017,1.0,4.0,Atlanta Hawks,Washington Wizards,111,101,https://www.basketball-reference.com/boxscores/201704240ATL.html,"18,676",Philips Arena,8:00p,15866
2017,1.0,4.0,Portland Trail Blazers,Golden State Warriors,103,128,https://www.basketball-reference.com/boxscores/201704240POR.html,"19,902",Moda Center,10:30p,15867
2017,1.0,5.0,Houston Rockets,Oklahoma City Thunder,105,99,https://www.basketball-reference.com/boxscores/201704250HOU.html,"18,055",Toyota Center,8:00p,15868
2017,1.0,5.0,San Antonio Spurs,Memphis Grizzlies,116,103,https://www.basketball-reference.com/boxscores/201704250SAS.html,"18,418",AT&T Center,9:00p,15869
2017,1.0,5.0,Los Angeles Clippers,Utah Jazz,92,96,https://www.basketball-reference.com/boxscores/201704250LAC.html,"19,171",STAPLES Center,10:30p,15870
2017,1.0,5.0,Washington Wizards,Atlanta Hawks,103,99,https://www.basketball-reference.com/boxscores/201704260WAS.html,"20,356",Verizon Center,6:00p,15871
2017,1.0,5.0,Boston Celtics,Chicago Bulls,108,97,https://www.basketball-reference.com/boxscores/201704260BOS.html,"18,624",TD Garden,8:30p,15872
2017,1.0,6.0,Milwaukee Bucks,Toronto Raptors,89,92,https://www.basketball-reference.com/boxscores/201704270MIL.html,"18,717",BMO Harris Bradley Center,7:00p,15873
2017,1.0,6.0,Memphis Grizzlies,San Antonio Spurs,96,103,https://www.basketball-reference.com/boxscores/201704270MEM.html,"18,119",FedEx Forum,9:30p,15874
2017,1.0,6.0,Atlanta Hawks,Washington Wizards,99,115,https://www.basketball-reference.com/boxscores/201704280ATL.html,"18,849",Philips Arena,7:30p,15875
2017,1.0,6.0,Chicago Bulls,Boston Celtics,83,105,https://www.basketball-reference.com/boxscores/201704280CHI.html,"21,682",United Center,8:00p,15876
2017,1.0,6.0,Utah Jazz,Los Angeles Clippers,93,98,https://www.basketball-reference.com/boxscores/201704280UTA.html,"19,911",Vivint Smart Home Arena,10:30p,15877
2017,2.0,1.0,Boston Celtics,Washington Wizards,123,111,https://www.basketball-reference.com/boxscores/201704300BOS.html,"18,624",TD Garden,1:00p,15878
2017,1.0,7.0,Los Angeles Clippers,Utah Jazz,91,104,https://www.basketball-reference.com/boxscores/201704300LAC.html,"19,060",STAPLES Center,3:30p,15879
2017,2.0,1.0,Cleveland Cavaliers,Toronto Raptors,116,105,https://www.basketball-reference.com/boxscores/201705010CLE.html,"20,562",Quicken Loans Arena,7:00p,15880
2017,2.0,1.0,San Antonio Spurs,Houston Rockets,99,126,https://www.basketball-reference.com/boxscores/201705010SAS.html,"18,418",AT&T Center,9:30p,15881
2017,2.0,2.0,Boston Celtics,Washington Wizards,129,119,https://www.basketball-reference.com/boxscores/201705020BOS.html,"18,624",TD Garden,8:00p,15882
2017,2.0,1.0,Golden State Warriors,Utah Jazz,106,94,https://www.basketball-reference.com/boxscores/201705020GSW.html,"19,596",Oracle Arena,10:30p,15883
2017,2.0,2.0,Cleveland Cavaliers,Toronto Raptors,125,103,https://www.basketball-reference.com/boxscores/201705030CLE.html,"20,562",Quicken Loans Arena,7:00p,15884
2017,2.0,2.0,San Antonio Spurs,Houston Rockets,121,96,https://www.basketball-reference.com/boxscores/201705030SAS.html,"18,418",AT&T Center,9:30p,15885
2017,2.0,3.0,Washington Wizards,Boston Celtics,116,89,https://www.basketball-reference.com/boxscores/201705040WAS.html,"20,356",Verizon Center,8:00p,15886
2017,2.0,2.0,Golden State Warriors,Utah Jazz,115,104,https://www.basketball-reference.com/boxscores/201705040GSW.html,"19,596",Oracle Arena,10:30p,15887
2017,2.0,3.0,Toronto Raptors,Cleveland Cavaliers,94,115,https://www.basketball-reference.com/boxscores/201705050TOR.html,"20,384",Air Canada Centre,7:00p,15888
2017,2.0,3.0,Houston Rockets,San Antonio Spurs,92,103,https://www.basketball-reference.com/boxscores/201705050HOU.html,"18,187",Toyota Center,9:30p,15889
2017,2.0,3.0,Utah Jazz,Golden State Warriors,91,102,https://www.basketball-reference.com/boxscores/201705060UTA.html,"19,911",Vivint Smart Home Arena,8:30p,15890
2017,2.0,4.0,Toronto Raptors,Cleveland Cavaliers,102,109,https://www.basketball-reference.com/boxscores/201705070TOR.html,"20,307",Air Canada Centre,3:30p,15891
2017,2.0,4.0,Washington Wizards,Boston Celtics,121,102,https://www.basketball-reference.com/boxscores/201705070WAS.html,"20,356",Verizon Center,6:30p,15892
2017,2.0,4.0,Houston Rockets,San Antonio Spurs,125,104,https://www.basketball-reference.com/boxscores/201705070HOU.html,"18,055",Toyota Center,9:00p,15893
2017,2.0,4.0,Utah Jazz,Golden State Warriors,95,121,https://www.basketball-reference.com/boxscores/201705080UTA.html,"19,911",Vivint Smart Home Arena,9:00p,15894
2017,2.0,5.0,San Antonio Spurs,Houston Rockets,110,107,https://www.basketball-reference.com/boxscores/201705090SAS.html,"18,418",AT&T Center,8:00p,15895
2017,2.0,5.0,Boston Celtics,Washington Wizards,123,101,https://www.basketball-reference.com/boxscores/201705100BOS.html,"18,624",TD Garden,8:00p,15896
2017,2.0,6.0,Houston Rockets,San Antonio Spurs,75,114,https://www.basketball-reference.com/boxscores/201705110HOU.html,"18,055",Toyota Center,8:00p,15897
2017,2.0,6.0,Washington Wizards,Boston Celtics,92,91,https://www.basketball-reference.com/boxscores/201705120WAS.html,"20,356",Verizon Center,8:00p,15898
2017,3.0,1.0,Golden State Warriors,San Antonio Spurs,113,111,https://www.basketball-reference.com/boxscores/201705140GSW.html,"19,596",Oracle Arena,3:30p,15899
2017,2.0,7.0,Boston Celtics,Washington Wizards,115,105,https://www.basketball-reference.com/boxscores/201705150BOS.html,"18,624",TD Garden,8:00p,15900
2017,3.0,2.0,Golden State Warriors,San Antonio Spurs,136,100,https://www.basketball-reference.com/boxscores/201705160GSW.html,"19,596",Oracle Arena,9:00p,15901
2017,3.0,1.0,Boston Celtics,Cleveland Cavaliers,104,117,https://www.basketball-reference.com/boxscores/201705170BOS.html,"18,624",TD Garden,8:30p,15902
2017,3.0,2.0,Boston Celtics,Cleveland Cavaliers,86,130,https://www.basketball-reference.com/boxscores/201705190BOS.html,"18,624",TD Garden,8:30p,15903
2017,3.0,3.0,San Antonio Spurs,Golden State Warriors,108,120,https://www.basketball-reference.com/boxscores/201705200SAS.html,"18,792",AT&T Center,9:00p,15904
2017,3.0,3.0,Cleveland Cavaliers,Boston Celtics,108,111,https://www.basketball-reference.com/boxscores/201705210CLE.html,"20,562",Quicken Loans Arena,8:30p,15905
2017,3.0,4.0,San Antonio Spurs,Golden State Warriors,115,129,https://www.basketball-reference.com/boxscores/201705220SAS.html,"18,466",AT&T Center,9:00p,15906
2017,3.0,4.0,Cleveland Cavaliers,Boston Celtics,112,99,https://www.basketball-reference.com/boxscores/201705230CLE.html,"20,562",Quicken Loans Arena,8:30p,15907
2017,3.0,5.0,Boston Celtics,Cleveland Cavaliers,102,135,https://www.basketball-reference.com/boxscores/201705250BOS.html,"18,624",TD Garden,8:30p,15908
2017,4.0,1.0,Golden State Warriors,Cleveland Cavaliers,113,91,https://www.basketball-reference.com/boxscores/201706010GSW.html,"19,596",Oracle Arena,9:00p,15909
2017,4.0,2.0,Golden State Warriors,Cleveland Cavaliers,132,113,https://www.basketball-reference.com/boxscores/201706040GSW.html,"19,596",Oracle Arena,8:00p,15910
2017,4.0,3.0,Cleveland Cavaliers,Golden State Warriors,113,118,https://www.basketball-reference.com/boxscores/201706070CLE.html,"20,562",Quicken Loans Arena,9:00p,15911
2017,4.0,4.0,Cleveland Cavaliers,Golden State Warriors,137,116,https://www.basketball-reference.com/boxscores/201706090CLE.html,"20,562",Quicken Loans Arena,9:00p,15912
2017,4.0,5.0,Golden State Warriors,Cleveland Cavaliers,129,120,https://www.basketball-reference.com/boxscores/201706120GSW.html,"19,596",Oracle Arena,9:00p,15913
2018,1.0,1.0,Golden State Warriors,San Antonio Spurs,113,92,https://www.basketball-reference.com/boxscores/201804140GSW.html,"19,596",Oracle Arena,3:00p,15914
2018,1.0,1.0,Toronto Raptors,Washington Wizards,114,106,https://www.basketball-reference.com/boxscores/201804140TOR.html,"19,937",Air Canada Centre,5:30p,15915
2018,1.0,1.0,Philadelphia 76ers,Miami Heat,130,103,https://www.basketball-reference.com/boxscores/201804140PHI.html,"20,617",Wells Fargo Center,8:00p,15916
2018,1.0,1.0,Portland Trail Blazers,New Orleans Pelicans,95,97,https://www.basketball-reference.com/boxscores/201804140POR.html,"19,882",Moda Center,10:30p,15917
2018,1.0,1.0,Boston Celtics,Milwaukee Bucks,113,107,https://www.basketball-reference.com/boxscores/201804150BOS.html,"18,624",TD Garden,1:00p,15918
2018,1.0,1.0,Cleveland Cavaliers,Indiana Pacers,80,98,https://www.basketball-reference.com/boxscores/201804150CLE.html,"20,562",Quicken Loans Arena,3:30p,15919
2018,1.0,1.0,Oklahoma City Thunder,Utah Jazz,116,108,https://www.basketball-reference.com/boxscores/201804150OKC.html,"18,203",Chesapeake Energy Arena,6:30p,15920
2018,1.0,1.0,Houston Rockets,Minnesota Timberwolves,104,101,https://www.basketball-reference.com/boxscores/201804150HOU.html,"18,055",Toyota Center,9:00p,15921
2018,1.0,2.0,Philadelphia 76ers,Miami Heat,103,113,https://www.basketball-reference.com/boxscores/201804160PHI.html,"20,753",Wells Fargo Center,8:00p,15922
2018,1.0,2.0,Golden State Warriors,San Antonio Spurs,116,101,https://www.basketball-reference.com/boxscores/201804160GSW.html,"19,596",Oracle Arena,10:30p,15923
2018,1.0,2.0,Toronto Raptors,Washington Wizards,130,119,https://www.basketball-reference.com/boxscores/201804170TOR.html,"20,242",Air Canada Centre,7:00p,15924
2018,1.0,2.0,Boston Celtics,Milwaukee Bucks,120,106,https://www.basketball-reference.com/boxscores/201804170BOS.html,"18,624",TD Garden,8:00p,15925
2018,1.0,2.0,Portland Trail Blazers,New Orleans Pelicans,102,111,https://www.basketball-reference.com/boxscores/201804170POR.html,"20,066",Moda Center,10:30p,15926
2018,1.0,2.0,Cleveland Cavaliers,Indiana Pacers,100,97,https://www.basketball-reference.com/boxscores/201804180CLE.html,"20,562",Quicken Loans Arena,7:00p,15927
2018,1.0,2.0,Oklahoma City Thunder,Utah Jazz,95,102,https://www.basketball-reference.com/boxscores/201804180OKC.html,"18,203",Chesapeake Energy Arena,8:00p,15928
2018,1.0,2.0,Houston Rockets,Minnesota Timberwolves,102,82,https://www.basketball-reference.com/boxscores/201804180HOU.html,"18,055",Toyota Center,9:30p,15929
2018,1.0,3.0,Miami Heat,Philadelphia 76ers,108,128,https://www.basketball-reference.com/boxscores/201804190MIA.html,"19,812",AmericanAirlines Arena,7:00p,15930
2018,1.0,3.0,New Orleans Pelicans,Portland Trail Blazers,119,102,https://www.basketball-reference.com/boxscores/201804190NOP.html,"18,551",Smoothie King Center,9:00p,15931
2018,1.0,3.0,San Antonio Spurs,Golden State Warriors,97,110,https://www.basketball-reference.com/boxscores/201804190SAS.html,"18,418",AT&T Center,9:30p,15932
2018,1.0,3.0,Indiana Pacers,Cleveland Cavaliers,92,90,https://www.basketball-reference.com/boxscores/201804200IND.html,"17,923",Bankers Life Fieldhouse,7:00p,15933
2018,1.0,3.0,Washington Wizards,Toronto Raptors,122,103,https://www.basketball-reference.com/boxscores/201804200WAS.html,"20,356",Capital One Arena,8:00p,15934
2018,1.0,3.0,Milwaukee Bucks,Boston Celtics,116,92,https://www.basketball-reference.com/boxscores/201804200MIL.html,"18,717",BMO Harris Bradley Center,9:30p,15935
2018,1.0,4.0,Miami Heat,Philadelphia 76ers,102,106,https://www.basketball-reference.com/boxscores/201804210MIA.html,"19,804",AmericanAirlines Arena,2:30p,15936
2018,1.0,4.0,New Orleans Pelicans,Portland Trail Blazers,131,123,https://www.basketball-reference.com/boxscores/201804210NOP.html,"18,544",Smoothie King Center,5:00p,15937
2018,1.0,3.0,Minnesota Timberwolves,Houston Rockets,121,105,https://www.basketball-reference.com/boxscores/201804210MIN.html,"18,978",Target Center,7:30p,15938
2018,1.0,3.0,Utah Jazz,Oklahoma City Thunder,115,102,https://www.basketball-reference.com/boxscores/201804210UTA.html,"18,306",Vivint Smart Home Arena,10:00p,15939
2018,1.0,4.0,Milwaukee Bucks,Boston Celtics,104,102,https://www.basketball-reference.com/boxscores/201804220MIL.html,"18,717",BMO Harris Bradley Center,1:00p,15940
2018,1.0,4.0,San Antonio Spurs,Golden State Warriors,103,90,https://www.basketball-reference.com/boxscores/201804220SAS.html,"18,418",AT&T Center,3:30p,15941
2018,1.0,4.0,Washington Wizards,Toronto Raptors,106,98,https://www.basketball-reference.com/boxscores/201804220WAS.html,"20,356",Capital One Arena,6:00p,15942
2018,1.0,4.0,Indiana Pacers,Cleveland Cavaliers,100,104,https://www.basketball-reference.com/boxscores/201804220IND.html,"17,923",Bankers Life Fieldhouse,8:30p,15943
2018,1.0,4.0,Minnesota Timberwolves,Houston Rockets,100,119,https://www.basketball-reference.com/boxscores/201804230MIN.html,"18,978",Target Center,8:00p,15944
2018,1.0,4.0,Utah Jazz,Oklahoma City Thunder,113,96,https://www.basketball-reference.com/boxscores/201804230UTA.html,"18,306",Vivint Smart Home Arena,10:30p,15945
2018,1.0,5.0,Boston Celtics,Milwaukee Bucks,92,87,https://www.basketball-reference.com/boxscores/201804240BOS.html,"18,624",TD Garden,7:00p,15946
2018,1.0,5.0,Philadelphia 76ers,Miami Heat,104,91,https://www.basketball-reference.com/boxscores/201804240PHI.html,"21,171",Wells Fargo Center,8:00p,15947
2018,1.0,5.0,Golden State Warriors,San Antonio Spurs,99,91,https://www.basketball-reference.com/boxscores/201804240GSW.html,"19,596",Oracle Arena,10:30p,15948
2018,1.0,5.0,Cleveland Cavaliers,Indiana Pacers,98,95,https://www.basketball-reference.com/boxscores/201804250CLE.html,"20,562",Quicken Loans Arena,7:00p,15949
2018,1.0,5.0,Toronto Raptors,Washington Wizards,108,98,https://www.basketball-reference.com/boxscores/201804250TOR.html,"19,987",Air Canada Centre,7:00p,15950
2018,1.0,5.0,Houston Rockets,Minnesota Timberwolves,122,104,https://www.basketball-reference.com/boxscores/201804250HOU.html,"18,055",Toyota Center,9:30p,15951
2018,1.0,5.0,Oklahoma City Thunder,Utah Jazz,107,99,https://www.basketball-reference.com/boxscores/201804250OKC.html,"18,203",Chesapeake Energy Arena,9:30p,15952
2018,1.0,6.0,Milwaukee Bucks,Boston Celtics,97,86,https://www.basketball-reference.com/boxscores/201804260MIL.html,"18,717",BMO Harris Bradley Center,8:00p,15953
2018,1.0,6.0,Washington Wizards,Toronto Raptors,92,102,https://www.basketball-reference.com/boxscores/201804270WAS.html,"20,356",Capital One Arena,7:00p,15954
2018,1.0,6.0,Indiana Pacers,Cleveland Cavaliers,121,87,https://www.basketball-reference.com/boxscores/201804270IND.html,"17,923",Bankers Life Fieldhouse,8:00p,15955
2018,1.0,6.0,Utah Jazz,Oklahoma City Thunder,96,91,https://www.basketball-reference.com/boxscores/201804270UTA.html,"18,306",Vivint Smart Home Arena,10:30p,15956
2018,1.0,7.0,Boston Celtics,Milwaukee Bucks,112,96,https://www.basketball-reference.com/boxscores/201804280BOS.html,"18,624",TD Garden,8:00p,15957
2018,2.0,1.0,Golden State Warriors,New Orleans Pelicans,123,101,https://www.basketball-reference.com/boxscores/201804280GSW.html,"19,596",Oracle Arena,10:30p,15958
2018,1.0,7.0,Cleveland Cavaliers,Indiana Pacers,105,101,https://www.basketball-reference.com/boxscores/201804290CLE.html,"20,562",Quicken Loans Arena,1:00p,15959
2018,2.0,1.0,Houston Rockets,Utah Jazz,110,96,https://www.basketball-reference.com/boxscores/201804290HOU.html,"18,055",Toyota Center,3:30p,15960
2018,2.0,1.0,Boston Celtics,Philadelphia 76ers,117,101,https://www.basketball-reference.com/boxscores/201804300BOS.html,"18,624",TD Garden,8:00p,15961
2018,2.0,1.0,Toronto Raptors,Cleveland Cavaliers,112,113,https://www.basketball-reference.com/boxscores/201805010TOR.html,"19,954",Air Canada Centre,8:00p,15962
2018,2.0,2.0,Golden State Warriors,New Orleans Pelicans,121,116,https://www.basketball-reference.com/boxscores/201805010GSW.html,"19,596",Oracle Arena,10:30p,15963
2018,2.0,2.0,Houston Rockets,Utah Jazz,108,116,https://www.basketball-reference.com/boxscores/201805020HOU.html,"18,055",Toyota Center,8:00p,15964
2018,2.0,2.0,Toronto Raptors,Cleveland Cavaliers,110,128,https://www.basketball-reference.com/boxscores/201805030TOR.html,"20,127",Air Canada Centre,6:00p,15965
2018,2.0,2.0,Boston Celtics,Philadelphia 76ers,108,103,https://www.basketball-reference.com/boxscores/201805030BOS.html,"18,624",TD Garden,8:30p,15966
2018,2.0,3.0,New Orleans Pelicans,Golden State Warriors,119,100,https://www.basketball-reference.com/boxscores/201805040NOP.html,"18,551",Smoothie King Center,8:00p,15967
2018,2.0,3.0,Utah Jazz,Houston Rockets,92,113,https://www.basketball-reference.com/boxscores/201805040UTA.html,"18,306",Vivint Smart Home Arena,10:30p,15968
2018,2.0,3.0,Philadelphia 76ers,Boston Celtics,98,101,https://www.basketball-reference.com/boxscores/201805050PHI.html,"20,758",Wells Fargo Center,5:00p,15969
2018,2.0,3.0,Cleveland Cavaliers,Toronto Raptors,105,103,https://www.basketball-reference.com/boxscores/201805050CLE.html,"20,562",Quicken Loans Arena,8:30p,15970
2018,2.0,4.0,New Orleans Pelicans,Golden State Warriors,92,118,https://www.basketball-reference.com/boxscores/201805060NOP.html,"18,513",Smoothie King Center,3:30p,15971
2018,2.0,4.0,Utah Jazz,Houston Rockets,87,100,https://www.basketball-reference.com/boxscores/201805060UTA.html,"18,306",Vivint Smart Home Arena,8:00p,15972
2018,2.0,4.0,Philadelphia 76ers,Boston Celtics,103,92,https://www.basketball-reference.com/boxscores/201805070PHI.html,"20,936",Wells Fargo Center,6:00p,15973
2018,2.0,4.0,Cleveland Cavaliers,Toronto Raptors,128,93,https://www.basketball-reference.com/boxscores/201805070CLE.html,"20,562",Quicken Loans Arena,8:30p,15974
2018,2.0,5.0,Houston Rockets,Utah Jazz,112,102,https://www.basketball-reference.com/boxscores/201805080HOU.html,"18,055",Toyota Center,8:00p,15975
2018,2.0,5.0,Golden State Warriors,New Orleans Pelicans,113,104,https://www.basketball-reference.com/boxscores/201805080GSW.html,"19,596",Oracle Arena,10:30p,15976
2018,2.0,5.0,Boston Celtics,Philadelphia 76ers,114,112,https://www.basketball-reference.com/boxscores/201805090BOS.html,"18,624",TD Garden,8:00p,15977
2018,3.0,1.0,Boston Celtics,Cleveland Cavaliers,108,83,https://www.basketball-reference.com/boxscores/201805130BOS.html,"18,624",TD Garden,3:30p,15978
2018,3.0,1.0,Houston Rockets,Golden State Warriors,106,119,https://www.basketball-reference.com/boxscores/201805140HOU.html,"18,055",Toyota Center,9:00p,15979
2018,3.0,2.0,Boston Celtics,Cleveland Cavaliers,107,94,https://www.basketball-reference.com/boxscores/201805150BOS.html,"18,624",TD Garden,8:30p,15980
2018,3.0,2.0,Houston Rockets,Golden State Warriors,127,105,https://www.basketball-reference.com/boxscores/201805160HOU.html,"18,119",Toyota Center,9:00p,15981
2018,3.0,3.0,Cleveland Cavaliers,Boston Celtics,116,86,https://www.basketball-reference.com/boxscores/201805190CLE.html,"20,562",Quicken Loans Arena,8:30p,15982
2018,3.0,3.0,Golden State Warriors,Houston Rockets,126,85,https://www.basketball-reference.com/boxscores/201805200GSW.html,"19,596",Oracle Arena,8:00p,15983
2018,3.0,4.0,Cleveland Cavaliers,Boston Celtics,111,102,https://www.basketball-reference.com/boxscores/201805210CLE.html,"20,562",Quicken Loans Arena,8:30p,15984
2018,3.0,4.0,Golden State Warriors,Houston Rockets,92,95,https://www.basketball-reference.com/boxscores/201805220GSW.html,"19,596",Oracle Arena,9:00p,15985
2018,3.0,5.0,Boston Celtics,Cleveland Cavaliers,96,83,https://www.basketball-reference.com/boxscores/201805230BOS.html,"18,624",TD Garden,8:30p,15986
2018,3.0,5.0,Houston Rockets,Golden State Warriors,98,94,https://www.basketball-reference.com/boxscores/201805240HOU.html,"18,208",Toyota Center,9:00p,15987
2018,3.0,6.0,Cleveland Cavaliers,Boston Celtics,109,99,https://www.basketball-reference.com/boxscores/201805250CLE.html,"20,562",Quicken Loans Arena,8:30p,15988
2018,3.0,6.0,Golden State Warriors,Houston Rockets,115,86,https://www.basketball-reference.com/boxscores/201805260GSW.html,"19,596",Oracle Arena,9:00p,15989
2018,3.0,7.0,Boston Celtics,Cleveland Cavaliers,79,87,https://www.basketball-reference.com/boxscores/201805270BOS.html,"18,624",TD Garden,8:30p,15990
2018,3.0,7.0,Houston Rockets,Golden State Warriors,92,101,https://www.basketball-reference.com/boxscores/201805280HOU.html,"18,055",Toyota Center,9:00p,15991
2018,4.0,1.0,Golden State Warriors,Cleveland Cavaliers,124,114,https://www.basketball-reference.com/boxscores/201805310GSW.html,"19,596",Oracle Arena,9:00p,15992
2018,4.0,2.0,Golden State Warriors,Cleveland Cavaliers,122,103,https://www.basketball-reference.com/boxscores/201806030GSW.html,"19,596",Oracle Arena,8:00p,15993
2018,4.0,3.0,Cleveland Cavaliers,Golden State Warriors,102,110,https://www.basketball-reference.com/boxscores/201806060CLE.html,"20,562",Quicken Loans Arena,9:00p,15994
2018,4.0,4.0,Cleveland Cavaliers,Golden State Warriors,85,108,https://www.basketball-reference.com/boxscores/201806080CLE.html,"20,562",Quicken Loans Arena,9:00p,15995
2019,1.0,1.0,Philadelphia 76ers,Brooklyn Nets,102,111,https://www.basketball-reference.com/boxscores/201904130PHI.html,"20,437",Wells Fargo Center,2:30p,15996
2019,1.0,1.0,Toronto Raptors,Orlando Magic,101,104,https://www.basketball-reference.com/boxscores/201904130TOR.html,"19,937",Scotiabank Arena,5:00p,15997
2019,1.0,1.0,Golden State Warriors,Los Angeles Clippers,121,104,https://www.basketball-reference.com/boxscores/201904130GSW.html,"19,596",Oracle Arena,8:00p,15998
2019,1.0,1.0,Denver Nuggets,San Antonio Spurs,96,101,https://www.basketball-reference.com/boxscores/201904130DEN.html,"19,520",Pepsi Center,10:30p,15999
2019,1.0,1.0,Boston Celtics,Indiana Pacers,84,74,https://www.basketball-reference.com/boxscores/201904140BOS.html,"18,624",TD Garden,1:00p,16000
2019,1.0,1.0,Portland Trail Blazers,Oklahoma City Thunder,104,99,https://www.basketball-reference.com/boxscores/201904140POR.html,"19,886",Moda Center,3:30p,16001
2019,1.0,1.0,Milwaukee Bucks,Detroit Pistons,121,86,https://www.basketball-reference.com/boxscores/201904140MIL.html,"17,529",Fiserv Forum,7:00p,16002
2019,1.0,1.0,Houston Rockets,Utah Jazz,122,90,https://www.basketball-reference.com/boxscores/201904140HOU.html,"18,055",Toyota Center,9:30p,16003
2019,1.0,2.0,Philadelphia 76ers,Brooklyn Nets,145,123,https://www.basketball-reference.com/boxscores/201904150PHI.html,"20,591",Wells Fargo Center,8:00p,16004
2019,1.0,2.0,Golden State Warriors,Los Angeles Clippers,131,135,https://www.basketball-reference.com/boxscores/201904150GSW.html,"19,596",Oracle Arena,10:30p,16005
2019,1.0,2.0,Toronto Raptors,Orlando Magic,111,82,https://www.basketball-reference.com/boxscores/201904160TOR.html,"19,964",Scotiabank Arena,8:00p,16006
2019,1.0,2.0,Denver Nuggets,San Antonio Spurs,114,105,https://www.basketball-reference.com/boxscores/201904160DEN.html,"19,520",Pepsi Center,9:00p,16007
2019,1.0,2.0,Portland Trail Blazers,Oklahoma City Thunder,114,94,https://www.basketball-reference.com/boxscores/201904160POR.html,"20,041",Moda Center,10:30p,16008
2019,1.0,2.0,Boston Celtics,Indiana Pacers,99,91,https://www.basketball-reference.com/boxscores/201904170BOS.html,"18,624",TD Garden,7:00p,16009
2019,1.0,2.0,Milwaukee Bucks,Detroit Pistons,120,99,https://www.basketball-reference.com/boxscores/201904170MIL.html,"17,513",Fiserv Forum,8:00p,16010
2019,1.0,2.0,Houston Rockets,Utah Jazz,118,98,https://www.basketball-reference.com/boxscores/201904170HOU.html,"18,055",Toyota Center,9:30p,16011
